engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5,hashtag_6,hashtag_7,hashtag_9,hashtag_10,hashtag_11,hashtag_12,hashtag_13,hashtag_14,hashtag_15,hashtags/15/name,hashtag_16,hashtag_17,hashtag_18,hashtag_19,hashtag_20,hashtag_21,hashtag_22,hashtag_23,hashtag_24
296,45100,7760,5200000,wondertwinzz7,False,False,697,saturday,10:54:50,3300000,23600,22700000,8,178600,False,False,False,original sound,True,22,lifehacks,funny,explorepage,explore,exploremore,foryourpage,relatable,relatablememes,relatablereels,funny,contentcreator,contentcreation,relatable,relatablecontent,,exploremore,trend,trend,trendingnow,viral,viralvideos,reels,reelsvideo
9310,1700000,57,57000000,the_baraguz_family,False,False,1371,tuesday,1:02:14,3300000,8498,13400000,32,36000,False,False,False,original sound,True,8,funny,viral,share,trend,gnb,foryou,couples,,,,,,,,,,,,,,,,
1424,111800,171,8400000,pharrellbuckman.in,False,False,419,monday,17:01:22,3300000,42000,28100000,10,501700,False,False,False,original sound,True,6,trend,foryou,trending,comedy,viral,,,,,,,,,,,,,,,,,,
43500,15500000,558,1800000000,abbieherbert,False,True,2390,friday,1:12:49,3300000,11800,25000000,9,5942,True,False,False,Never Forget You,False,12,trend,baby,parents,couple,couplegoals,surprise,react,newtrend,viral,spotlightapi,comedy,,,,,,,,,,,,
19900,391900,135,50800000,aedevii,False,False,346,saturday,17:19:16,3300000,3462,16200000,28,10900,False,False,False,original sound - devi,True,6,foryou,foryoupage,xyzbca,themenuedit,viral,,,,,,,,,,,,,,,,,,
699,63600,8,6600000,qrunztok,False,False,192,wednesday,19:32:10,3300000,37300,23500000,11,474100,False,False,False,original sound,True,7,foryoupage,foryou,funny,trend,meme,viral,,,,,,,,,,,,,,,,,
17500,600200,260,5800000,florescreates,False,False,101,friday,3:57:07,3300000,13000,17500000,13,45700,True,False,False,Know Yourself,False,5,vfx,slowmo,trend,effects,,,,,,,,,,,,,,,,,,,
55200,188900,2586,12300000,c9char,False,False,534,saturday,20:45:23,3300000,19400,30900000,14,12000,False,False,False,Fluffing a Duck,False,6,xyzbca,viral,edit,charlidamelio,trend,,,,,,,,,,,,,,,,,,
21800,917300,13,25900000,streeterandneisha,False,False,617,wednesday,4:23:26,4600000,106100,25700000,36,551000,False,False,False,original sound,True,7,viral,couple,relationship,fyp,comedy,streeterandneisha,,,,,,,,,,,,,,,,,
103,9764,16,4600000,boootles,False,False,5,thursday,10:58:39,4600000,16100,20800000,14,138400,False,False,False,original sound,True,9,foofighters,nirvana,fyp,foryou,foryoupage,trend,trending,blowthisup,,,,,,,,,,,,,,,
6918,543200,294,8000000,unprofessionalpuppets,False,False,183,tuesday,18:44:45,4600000,43000,26600000,9,272000,False,False,False,original sound,True,13,,letslaugh,sheesh,fypp,foryoup,viral,xzyabc,fypシツ,foryourpride,letsgo,katespadenyhappydance,trending,noflop,,,,,,,,,,
164800,45000,2973,5600000,jayrickminez,False,False,949,sunday,5:29:25,4600000,33200,85800000,27,151800,False,False,False,HELLO UNIVERSE,True,17,islajardindelmar,beach,buwisbuhay,foryoupage,fyyyyyyyyyyyyyyyy,foryou,trends,tiktok,fypシ゚viral,melovestree,missearth2023,yllanamarieaduana,beautiesforacause,womanoftheearth,,missuniverse,mmd,missuniversephilippines2023,,,,,
772,61900,12,4600000,hoasen.21,False,False,9,tuesday,19:28:36,4600000,62700,35700000,10,148000,False,False,False,nhạc nền - hoasen,True,3,xuhuong,haihuoc,,,,,,,,,,,,,,,,,,,,,
47500,14300000,4,346700000,angelrai07,False,True,3305,monday,13:33:37,4600000,9449,41900000,11,77500,False,False,False,original sound - Tahir Qureshi,True,8,love,angelrai,foryoupage,viral,foryoupage,trending,duetwithangel,,,,,,,,,,,,,,,,
12900,1900000,49,167800000,murda10k,False,False,657,thursday,16:35:13,4600000,34300,33200000,27,40600,False,False,False,original sound,True,10,foryoupage,foryou,fyp,ridersrepublic,steep,gtav,viral,gaming,trending,foru,,,,,,,,,,,,,
121500,455900,168,12700000,bharathibgm,False,False,1238,friday,14:05:05,4600000,78800,47200000,36,424500,False,False,False,Unstoppable,False,10,trending,whatsappstatus,bgmtamilsong,srilankasong,watchtillthend,share,1105🙂💛💯,bharathi_bgm,itsmylife,,,,,,,,,,,,,,
32100,4200000,4,39400000,fernandosplanes,False,False,103,friday,16:49:36,4600000,9192,53000000,37,197900,False,False,False,Lalala,False,7,paperplane,viral,foryou,foryoupage,lalala,trend,,,,,,,,,,,,,,,,,
6524,3000000,58,120700000,amn_hashmi69,False,False,933,tuesday,6:40:31,4600000,8280,30100000,21,84200,True,False,False,original sound - Sheeran,True,6,foryoupage,trending,team69,viral,content,,,,,,,,,,,,,,,,,,
69200,1800000,189,23700000,moonaventi_,False,False,1528,tuesday,1:23:08,4600000,105500,17900000,59,61200,True,False,False,GREECE (feat. Drake),False,5,art,trending,custom,october,spookyseason,,,,,,,,,,,,,,,,,,
12000,1700000,64,72100000,joravar_singh01,False,False,1853,saturday,22:44:31,4600000,3541,34200000,13,43200,False,False,False,Suit patiyala,True,4,duetwithjoravar,kiarafulara2,trending,,,,,,,,,,,,,,,,,,,,
34600,909400,46,93600000,debbiekval,False,False,235,friday,20:43:42,4600000,11900,22100000,19,257400,False,False,False,original sound,True,12,foryou,fypシ,couplecomedy,foryoupage,fypage,xyzbca,viral,relatable,couplestiktok,trending,relationship,,,,,,,,,,,,
10100,4200000,955,172500000,_douie,False,False,850,tuesday,1:08:32,4600000,21800,23100000,10,83700,False,False,False,original sound,True,6,fyp,foryoupage,xyzbca,trending,comedy,viral,,,,,,,,,,,,,,,,,
153000,229800,33,121700000,eden.from.li,False,False,2601,thursday,22:16:54,4600000,10900,22700000,8,87700,False,False,False,sonido original,True,6,blowthisup,fyp,trending,axcyba,reletable,,,,,,,,,,,,,,,,,,
7087,1200000,136,242400000,...twill,False,False,3333,sunday,6:04:25,4500000,49200,21900000,14,137700,True,False,False,Kiss Me More (feat. SZA),False,8,girlfriend,photoshoot,sleep,trending,relationship,foryou,foryoupage,,,,,,,,,,,,,,,,
159000,2500000,285,91900000,wyse_0714,False,False,1236,saturday,18:07:19,4500000,17700,31000000,21,10800,False,False,False,Tiptoe x2,True,8,fyp,foryou,trending,foryoupage,viral,fypシ,foru,,,,,,,,,,,,,,,,
1679,5400000,2,131500000,rajatbornstar,False,True,1380,thursday,7:51:10,4500000,10200,59300000,15,37000,False,False,False,original sound - KTM 乂তুফান///¥ ₮,True,5,viral,cutebaby,foryou,teambornstar,,,,,,,,,,,,,,,,,,,
230,151200,10,4600000,cat.beautifulx,False,False,226,wednesday,12:34:52,4500000,50600,23200000,19,538500,False,False,False,Here With Me,False,6,beautiful,funny,trending,foryou,viral,,,,,,,,,,,,,,,,,,
8695,9400000,120,113000000,dusky_boii,False,True,989,saturday,17:42:03,4500000,2763,64000000,14,22900,False,False,False,original sound - AiSh,True,8,photograhy,backbenchersonflipkart,foryou,photomagic,myvlog,photoshoot,trending,,,,,,,,,,,,,,,,
140,782800,5,23300000,trending_coupletv,False,False,1207,thursday,8:23:07,4500000,31800,39100000,24,142100,False,False,False,I Need You Here with Me,False,6,trending_coupletv,trend,couple,love,couples,,,,,,,,,,,,,,,,,,
6486,203700,2898,5900000,1cgcgymnastics,False,False,548,monday,21:00:52,4500000,25900,28100000,15,480800,False,False,False,original sound,True,8,foryoupage,wearestrongenough💪🤛👊🤜,gotskills💕,gymnast,foryou,trending,gymnasticsfun,,,,,,,,,,,,,,,,
651,987800,9,16600000,thesnobcats,False,False,166,wednesday,13:08:08,4500000,4916,74800000,11,149300,False,False,False,original sound - Akash sagar,True,8,foryoupage,comedy,funnyvideo,viral,viralvideo,thesnobcats,catsoftiktok,,,,,,,,,,,,,,,,
189,19900000,13,255400000,theshilpashetty,False,True,210,tuesday,15:56:44,4500000,8365,206200000,24,172700,True,False,False,Teri Ban Jaungi Reprise Tulsi Kumar Version  2,False,5,valentinesday2020,love,pyar,fyp,trending,,,,,,,,,,,,,,,,,,
8521,12700,44,5100000,itsdiego8,False,False,54,tuesday,1:35:22,4500000,22000,29500000,9,609300,False,False,False,original sound,True,3,fyp,rizz,,,,,,,,,,,,,,,,,,,,,
1914,17500,4195,4500000,keepingupwithladyj,False,False,427,saturday,16:18:17,4500000,8957,38300000,14,466800,False,False,False,original sound,True,8,granddaughter,foryou,foryou,trippy,trending,tictok,viral,,,,,,,,,,,,,,,,
186,823300,17,8700000,_hangnoidiatrungquoc_,False,False,2691,monday,5:31:29,4500000,18200,46000000,52,144800,False,False,False,原声 - 🦂天蝎♏JoJo🦂,True,5,xuhuongtiktok,xuhuong,hangnoidiatrung,thietbigiadung,,,,,,,,,,,,,,,,,,,
226,12300000,50,274300000,davidbeck,False,True,1379,thursday,19:05:15,4500000,11100,38700000,20,18000,False,False,False,Overthinker,False,14,promlook,promdiy,xyzbca,asmr,foryou,4you,fouryou,4u,satisfying,trend,trending,fy,fup,fypg,,,,,,,,,
8238,7900000,4716,312100000,noahschnacky,False,True,2862,wednesday,17:17:57,4500000,39100,46000000,21,159500,False,False,False,original sound,True,5,foryou,couple,trending,viral,,,,,,,,,,,,,,,,,,,
105600,34100,1208,4700000,eloise.xyz,False,False,43,sunday,17:22:13,4400000,12300,17500000,11,17500,True,False,False,lol this sound was used for a video game edit,True,6,relationships,grief,fyp,fy,foryou,,,,,,,,,,,,,,,,,,
29700,5900000,297,247900000,yunabugs,False,True,842,thursday,20:25:06,4400000,8505,28600000,6,97700,False,False,False,original sound,True,5,fy,foryou,dog,dachshund,,,,,,,,,,,,,,,,,,,
58100,124700,440,6800000,leobosingwa,False,False,45,wednesday,1:30:01,4400000,10500,31900000,13,20300,False,False,False,som original,True,5,grootbaby,fy,vandisel,grootedit,,,,,,,,,,,,,,,,,,,
14400,3400000,454,151700000,edmundrambo,False,False,1181,wednesday,3:04:21,4400000,48200,15300000,15,72300,False,False,False,Mild High Club - Homage,True,6,fy,awesome,cool,viral,xyzbca,,,,,,,,,,,,,,,,,,
23100,1800000,367,22900000,gilmarphotos,False,True,357,monday,20:12:16,4400000,8899,71800000,10,17900,True,False,False,Burning Up (Fire),False,4,fake,fy,fotografia,,,,,,,,,,,,,,,,,,,,
75,13900,0,4800000,4ngel_com,False,False,9,wednesday,22:27:23,4400000,7829,23200000,7,49600,False,False,False,original sound,True,6,rio,fyp,fypシ,transition,viral,,,,,,,,,,,,,,,,,,
1776,644700,69,15100000,resin.wonders,False,False,353,wednesday,19:31:09,4400000,2178,107700000,59,9530,True,False,False,I Can See You (Taylor’s Version) (From The Vault),False,19,part1,pyramid,beautiful,epoxyresin,resinart,pretty,floral,flower,layers,glitter,gold,blue,purple,epoxyart,,colorful,epoxy,resin,fyp,fy,,,
738,743200,53,24400000,gsapollosalles,False,False,1167,friday,19:04:25,4400000,29300,64400000,51,100000,True,False,False,Tubarão Te Amo,False,6,gsapolosalles,foryou,fyyyyyyyyyyyyyyyy,fyp,gsapolo,,,,,,,,,,,,,,,,,,
10200,2500000,720,121200000,che.jim,False,False,1493,wednesday,1:53:24,4400000,11500,25100000,6,43200,True,False,False,original sound,True,22,fypシ,foryou,foryoupage,weird,spooky,paranormal,appalachia,appalachian,funny,funnyvideos,comedy,comedyvideo,funnyy,comedyy,,cryptid,horrortok,creepy,viral,xyzbca,xyzcba,xyzabc,4u
560,2900000,7,51100000,julianomanuelo98,False,False,167,tuesday,2:59:59,4400000,8991,40000000,9,5901,False,False,False,sonido original,True,3,pourtoii,lentejas,,,,,,,,,,,,,,,,,,,,,
7097,125500,201,4400000,mapchl,False,False,2,friday,14:22:29,4400000,29200,80400000,11,47500,False,False,False,saulin_flop,True,5,pourtoi,fyp,fy,botox,,,,,,,,,,,,,,,,,,,
1267,344100,400,9400000,rebeccaarielloficial,False,False,140,saturday,1:41:43,4400000,37000,39600000,19,480300,False,False,False,Pisadinha Beethoven,False,5,fyp,fy,maternidade,paternidade,,,,,,,,,,,,,,,,,,,
11400,14000000,504,165100000,jordanemel,False,True,819,wednesday,23:02:21,4400000,93100,40100000,33,138300,False,False,False,som original,True,5,fypシ゚viral,humor,comedia,jordanemel,,,,,,,,,,,,,,,,,,,
1,123500,1,4400000,pelisxbob,False,False,7,sunday,3:25:16,4300000,17000,26400000,251,85900,False,False,False,Another Love,False,9,foryou,parati,foryoupage,viral,crgzf,fypage,fy,fypdongggggggg,,,,,,,,,,,,,,,
38300,8800000,2633,394200000,icycol,False,True,1024,friday,4:47:25,4300000,72700,19800000,58,90600,False,False,False,I spoke to the devil in Miami by XXXTENTACION,True,2,fyp,,,,,,,,,,,,,,,,,,,,,,
125800,855600,154,18600000,tlq.hub,False,False,26,friday,16:33:46,4400000,21600,56900000,12,63900,False,False,False,son original,True,9,707th🇰🇷,fypシ,fyp,fy,fürdich,militaryedit,fakeweapon,specialforces,,,,,,,,,,,,,,,
1201,122700,88,4400000,i3.3tb,False,False,21,saturday,0:46:46,4400000,39700,167300000,5,382700,False,False,False,الصوت الأصلي,True,7,تقويم_الرياض,بوليفارد_رياض_سيتي,يوم_التأسيس,الشعب_الصيني_ماله_حل😂😂,fy,@Bin Abdulaziz,,,,,,,,,,,,,,,,,
19200,1000000,187,54700000,real.doppelganger,False,False,1054,friday,18:14:48,4300000,18100,21800000,28,30700,True,False,False,,False,17,pyramids,pyramid,bosnia,visoko,myth,egypt,alien,story,history,myths,bosna,usa,fy,fyp,,balkan,perte,viral,,,,,
59,1200000,97,9100000,elasticartisto_off,False,False,204,friday,18:21:05,4300000,4634,54000000,20,30100,False,False,False,son original,True,5,comico,fy,elasticetfrancesca,comedy,,,,,,,,,,,,,,,,,,,
15200,8900000,653,307400000,jc_209m,False,False,721,friday,21:00:40,4500000,11400,63600000,14,95400,False,False,False,original sound,True,6,gringa,fy,couplegoals,theamericandream,fy,,,,,,,,,,,,,,,,,,
1756,727300,202,77700000,hugo.hattie.heidi,False,False,847,saturday,21:23:03,4300000,17700,29100000,9,130000,True,False,False,AIN'T GONNA ANSWER,False,7,dog,fy,dogsoftiktok,hugoandhattie,cockerspaniel,hattieshairstyles,,,,,,,,,,,,,,,,,
116,336900,38,5400000,hand_dance123,False,False,145,thursday,13:16:53,4300000,41900,20500000,14,45900,False,False,False,Trampoline,False,7,fy,handdy,beautiful,handclap,handdance,aestheticnurse,,,,,,,,,,,,,,,,,
270,267000,16,7900000,biebersmedia,False,False,255,monday,7:38:05,4300000,39600,33000000,62,52000,False,False,False,Originalton,True,8,bieber,singing,fy,fyp,foryou,foryourpage,xyzcba,,,,,,,,,,,,,,,,
937,141400,32,4600000,astro_explorer_,False,False,66,saturday,14:28:40,4300000,47100,34700000,0,26300,False,False,True,WitherstormXthemangleXprowler,True,4,viral,fyp,fy,,,,,,,,,,,,,,,,,,,,
20900,281700,423,5300000,drawingcurly,False,False,44,friday,15:28:05,4300000,54500,19800000,5,151700,False,False,False,original sound,True,11,animationtiktok,ani,cute,pets,meme,cat,fyp,fy,artistsoftiktok,funny,,,,,,,,,,,,,
5416,322100,49,19200000,edshatori,False,False,100,thursday,19:19:15,4300000,11000,29300000,30,24400,False,False,False,You Right X Luxurious,False,3,fy,fypシ,,,,,,,,,,,,,,,,,,,,,
3553,20100000,10,212800000,brunabarbieoficial,False,True,457,tuesday,21:50:14,4300000,30500,46600000,15,56800,True,False,False,Barbie Girl,False,5,barbiegirl,pink,doll,fy,,,,,,,,,,,,,,,,,,,
29700,5900000,297,247900000,yunabugs,False,True,842,friday,21:22:06,4300000,20100,31900000,33,80600,True,False,False,original sound,True,6,fy,foryou,dog,dachshund,lenovojustbeyou￼,,,,,,,,,,,,,,,,,,
7971,3300000,463,46300000,jahseh.17.17,False,False,949,tuesday,17:35:19,4300000,22300,27000000,27,57000,False,False,False,hope,False,13,blindaudition,rap,llj,onfroy,xxxtentacion,gekyume,fy,tentacion,ripx,jahseh,viral,foryou,,,,,,,,,,,
88,162800,74,10500000,byyyangel,False,False,40,saturday,21:13:40,4300000,9875,39100000,61,91800,True,False,False,som original,True,5,fy,aguadearroz,skincareasmr,autocuidado,,,,,,,,,,,,,,,,,,,
31000,34800,553,4400000,thadavalos,False,False,66,tuesday,3:07:26,4300000,24100,17800000,12,109300,False,False,False,original sound,True,4,nbcannielive,fy,fyp,myancestrystory,,,,,,,,,,,,,,,,,,,
2634,1600000,7,21700000,andrasofficial,False,False,97,saturday,8:53:28,4300000,5640,91300000,12,16100,False,False,False,Lottery,False,1,,,,,,,,,,,,,,,,,,,,,,,
9745,826800,1137,11900000,bullymadnessbelgium,False,False,642,sunday,16:26:53,4300000,11300,116500000,8,155200,False,False,False,origineel geluid,True,22,vs,xlbully,bully,americanbully,big,small,david,goliath,dogs,boss,queen,king,tiktok,fy,,fypシ,foryou,viral,puppies,doglover,keeploving,ddbcbelgium,friends
21200,922300,31,11800000,special_milsim_division,False,False,101,saturday,12:33:32,4300000,17900,27800000,11,14800,False,False,False,som original,True,11,traitor,nicetry,nottoday,milsim,miltec,foryou,fyp,fy,fakegun,filmedinasafelocation,,,,,,,,,,,,,
16400,96800,319,5100000,unforgivablx,False,False,161,sunday,23:29:01,4300000,25800,15400000,10,20000,False,False,False,Im the one By James Doherty STE MAC REMIX,True,3,foryou,fy,,,,,,,,,,,,,,,,,,,,,
324,17000,14,4300000,mainstream.mafia,False,False,1,friday,1:08:55,4300000,22600,26200000,30,73300,False,False,False,original sound,True,3,fypシ,fyp,,,,,,,,,,,,,,,,,,,,,
66500,13100000,478,303100000,sucss.s,False,True,426,friday,0:22:08,4300000,41200,34200000,60,29600,False,False,False,som original,True,3,desafiocojp,pravoce,,,,,,,,,,,,,,,,,,,,,
15200,29300,1431,4300000,nolziepromotes,False,False,3,monday,9:20:37,4300000,48100,13200000,10,115700,False,False,False,original sound,True,3,fy,xyzbca,,,,,,,,,,,,,,,,,,,,,
152200,11500000,1113,382500000,jacob_rtt,False,True,1889,thursday,17:50:23,4300000,54700,31300000,18,143000,True,False,False,Put Your Head On My Shoulder,True,11,fy,fyp,trend,pov,boy,us,germanboy,duett,foryou,fürdich,,,,,,,,,,,,,
825,220100,0,4300000,zekromaxlol,False,False,10,thursday,19:03:25,4300000,36600,49800000,22,91300,False,False,False,Underworld (Slowed + Reverb),False,5,fyp,fy,foryou,christianoronaldo,,,,,,,,,,,,,,,,,,,
3805,178100,321,10100000,fitbyemmanja,False,False,356,tuesday,16:11:07,4300000,5950,34900000,27,141800,True,False,False,Players - DJ Smallz 732 - Jersey Club Remix,False,4,fy,funny,fitness,,,,,,,,,,,,,,,,,,,,
2351,109700,383,7500000,t.r.u.l.y_n.o.t_e.y.a.d,False,False,9,monday,17:11:35,4300000,13900,37000000,5,360100,True,False,False,If you use this sound means Ronaldo is bettter,True,13,edit,foryou,foryoupage,fypシ,xyzbca,famous,fyppppppppppppppppppppppp,fy,tiktok,capcut,capcutvelocity,speed,,,,,,,,,,,
31300,656000,312,35000000,texaspommysquad,False,False,1571,thursday,1:37:07,4300000,44000,32800000,11,144600,False,False,False,yeah hot people use this sound,True,6,doglover,seal,pomeranian,petsoftiktok,animalsoftiktok,,,,,,,,,,,,,,,,,,
2536,572700,20,141800000,matiashegg,False,False,379,thursday,16:54:15,4300000,38500,20100000,5,423100,False,False,False,original sound,True,6,fyp,fyy,ma,viral,xyzbca,,,,,,,,,,,,,,,,,,
29200,182500,545,8500000,momofmoos,False,False,29,tuesday,0:20:16,4300000,33600,14500000,7,296700,False,False,False,original sound,True,5,brownkitten,fy,catsoftiktok,browncat,,,,,,,,,,,,,,,,,,,
1858,10100000,839,308200000,honeybobabear,False,True,991,saturday,2:00:17,4300000,15500,18200000,48,78900,False,False,False,original sound,True,10,foryourpage,fy,coconut,diy,recipe,fruit,kitchen,easy,chile,,,,,,,,,,,,,,
30800,3300000,64,39200000,amandinhaa.b,False,False,251,wednesday,15:04:50,4300000,40800,30200000,65,42300,False,False,False,som original,True,2,casal,fy,,,,,,,,,,,,,,,,,,,,,
13700,438300,726,5800000,history.visual,False,False,69,friday,15:43:35,4300000,16000,76500000,14,94200,False,False,False,Dancin (KRONO Remix),False,11,history,germany,historia,warzone,britain,videosnapchallenge,france,fy,fyp,foryou,,,,,,,,,,,,,
5839,892200,15,15300000,gmapsfinder,False,False,192,wednesday,12:26:53,4300000,22400,30000000,40,69700,False,False,False,оригинальный звук,True,6,fyp,newzealand,windwos,lockscreen,viral,,,,,,,,,,,,,,,,,,
32800,195800,159,5700000,fogelly7,False,False,15,tuesday,12:22:04,4300000,73300,38700000,0,808300,False,False,True,som original,True,9,recommendations,рекомендации,fyp,fy,рек,арт,chill,chillmelodies,,,,,,,,,,,,,,,
220300,50100,3669,4600000,supicem_68,False,False,2,friday,14:26:06,4300000,31800,29000000,57,105900,False,False,False,เสียงต้นฉบับ - โปรดใช้จักรยานในการรับชม,True,7,happy,happines,core,🙂,fy,boy,,,,,,,,,,,,,,,,,
